Label,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000930,0.729167,"M. François Pilon (Laval—Les Îles, NPD)",NDP,8,1,Will the government honour the City of Laval's request or will it plough ahead with the installation of community boxes?
0000972,0.304410,"Mr. Justin Trudeau (Papineau, Lib.)",LIB,5,3,"With President Obama's veto of the Keystone XL pipeline, the Prime Minister has not fulfilled that responsibility."
0000563,0.520732,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,9,4,"Mr. Speaker, unlike the party opposite, we understand that the environment and the economy go together."
0000421,0.769873,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,8,4,"However, I also recognize how passionate the member opposite is about a referendum."
0000625,0.444586,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,6,10,We believe that the historic investments for indigenous communities in budget 2016 and the generous and fair Canada child tax benefit will lift many children out of poverty.
0000602,0.688637,"Mr. Jean-Claude Poissant (Parliamentary Secretary to the Minister of Agriculture and Agri-Food, Lib.)",LIB,5,5,"Mr. Speaker, as I just said, we are aware of the industry's concerns about the use of diafiltered milk in cheese production."
0000658,0.441121,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,8,3,Here is a news story: “The Conservative government has hired two former White House communications strategists as part of a 'sustained' effort to raise Canada's profile in”—
0000980,0.702799,"Hon. Lisa Raitt (Minister of Transport, CPC)",CPC,2,7,"Mr. Speaker, I appreciate the question, because it allows me to talk about the Canada Transportation Act review, which this government has embarked on early in order to deal with issues outstanding with respect to the transportation of grain in the country. "
0000773,0.222153,"M. Andrew Scheer (Regina—Qu'Appelle, PCC)",CPC,8,3,"   Mr. Speaker, we cannot create jobs by inventing new barriers and new obstacles."
0000766,0.679389,"Hon. Peter Kent (Thornhill, CPC)",CPC,8,0,The MP for Etobicoke Centre called for lethal weapon aid for Ukraine.
0000433,0.808085,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,5,5,"Given the significant impact the decision could have on the independent assessment process, the government decided to—"
0000447,0.491493,"Hon. John McCallum (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,10,1,"Therefore, she knows very well that we are working on a plan, and she should know by now that to go public with this in a way that attracts attention will put our plan in jeopardy, make it more difficult for our people to go into that territory, and ultimately make it harder for us to rescue those victims and bring them to Canada."
0000322,0.959781,"Ms. Hélène Laverdière (Laurier—Sainte-Marie, NDP)",NDP,5,2,We all know that women do not have equal rights in Saudi Arabia. 
0000467,0.896402,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,9,5,"Mr. Speaker, we have been very clear that the First Nations Financial Transparency Act did not work because it was imposed top-down and it accidentally penalized first nations businesses to predatory practices by competitors."
0000256,0.129511,Justin Trudeau,LIB,10,7,"  Mr. Speaker, I am very happy to work with the Conflict of Interest and Ethics Commissioner to answer any questions she may have."
0000215,0.566438,John Brassard,CPC,8,1, Why can the Prime Minister not just admit that he and his backroom operatives have caused the integrity of the selection process to be called into question and they have no choice now but to do it over again?
0000495,0.488641,"Hon. John McKay (Parliamentary Secretary to the Minister of National Defence, Lib.)",LIB,5,5,"Mr. Speaker, as you know, the Canadian Forces are engaged in an anti-ISIL coalition."
0000080,0.967991,Joel Godin,CPC,8,2,"The Liberals are dangling tons of money before the municipalities, but some projects have been cancelled because of all of the unnecessary conditions being imposed."
0000426,0.788179,"Mr. Richard Cannings (South Okanagan—West Kootenay, NDP)",NDP,8,3,"When will the government truly begin renegotiation talks, and will it ensure that local voices are heard at the table?"
0000003,0.102734,Justin Trudeau,LIB,9,6,"We told Canadians that we would run deficits, so we could grow the economy and put more money in the pockets of Canadians who needed it."
0000301,0.785250,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,5,9,We are trying to encourage a debate on how to improve accountability in the House.
0000661,0.730197,"Hon. Stéphane Dion (Minister of Foreign Affairs, Lib.)",LIB,7,10,"We are supporting Jordan and Lebanon more than ever, and we will beat this terrorist group."
0000342,0.103704,"Ms. Jenny Kwan (Vancouver East, NDP)",NDP,8,0,"Clearly, the Conservatives had no plan, and while the Liberals sound welcoming, they have implemented absolutely zero measures to address this situation. "
0000314,0.912538,"Hon. Ginette Petitpas Taylor (Parliamentary Secretary to the Minister of Finance, Lib.)",LIB,3,10,"Mr. Speaker, my thanks to my colleague for his question."
0000133,0.411589,Chrystia Freeland,LIB,3,7,"It is worth reminding people, particularly our American interlocutors, that the United States has a very great surplus in dairy trade with Canada of 5:1, and that is what I do at the negotiating table."
0000441,0.548542,"L'hon. Thomas Mulcair (Outremont, NPD)",NDP,5,5,"so 40 years ago, his government changed the plan."
0000043,0.302426,Joel Lightbound,CPC,5,4,He also announced that he was donating to charity any difference in the value of those shares since the election.
0000124,0.731711,Ruth Ellen Brosseau,NDP,7,8,"For us, however, the protection of our supply management system is non-negotiable, and we will not allow it to be chipped away any further."
0000654,0.455027,"Ms. Gudie Hutchings (Parliamentary Secretary for Small Business and Tourism, Lib.)",LIB,8,10,"Mr. Speaker, I am proud to rise in the House as a small business owner and operator in Newfoundland and Labrador for over 25 years"
0000057,0.442885,Brigitte Sansoucy,NDP,8,1,Why are seasonal workers still waiting for help?
0000841,0.911262,"Hon. K. Kellie Leitch (Minister of Labour and Minister of Status of Women, CPC)",CPC,3,8,"What this government has been focused on is making sure that we take action, whether it be on matrimonial property rights, safety plans, or other initiatives to protect women."
0000968,0.936645,"Hon. Shelly Glover (Minister of Canadian Heritage and Official Languages, CPC)",CPC,7,4,"Mr. Speaker, I find the question somewhat surprising from that member, who used to be a Liberal minister during the nineties when they cut almost $400 million from CBC."
0000797,0.332975,"Mr. Ahmed Hussen (York South—Weston, Lib.)",LIB,6,7,"As someone who represents a riding with many Canadians who were once refugees, I ask if the Prime Minister could please update this august House on this important national level."
0000452,0.923367,"Ms. Tracey Ramsey (Essex, NDP)",NDP,5,7,Trade with Europe is too important to get wrong.
0000801,0.576148,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,6,"We will remain engaged in terms of our military, but we are withdrawing our fighter jets."
0000636,0.821771,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,6,5,It is time for a 21st century model of electing individuals to the House.
0000063,0.940643,Justin Trudeau,LIB,6,8,We on this side of the House have faith in the integrity of the commissioner's work.
0000831,0.298027,"Ms. Megan Leslie (Halifax, NDP)",NDP,6,1,"Mr. Speaker, trying to cover up Senate scandals has become routine for the Prime Minister's Office: watering down an internal Senate report and a $90,000 cheque for Senator Duffy."
0000070,0.316069,Marc Garneau,LIB,9,0,"Mr. Speaker, I wish that my hon. colleague read the document I published last week. "
0000468,0.371072,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,6,3,"Mr. Speaker, I would highly encourage my colleague across the way to read what we said in the oceans protection plan, because there is some very clear indication there, with respect to derelict and abandoned vessels, of a large number of initiatives that we are going to make in order to make owners accountable; also working with the provinces and territories as part of the mechanisms to clean up and, also in the long term, begin the process of cleaning up these hundreds of wrecks that are on our three coasts."
0000957,0.049557,"Mr. Murray Rankin (Victoria, NDP)",NDP,6,1,When will the government give up its unjustifiable attack on Canadian charities?
0000243,0.293967,Blaine Calkins,CPC,7,3,Is it maybe Dalton McGuinty as the ethics commissioner or Kathleen Wynne as the lobbying commissioner? 
0000705,0.188411,"Hon. Maxime Bernier (Beauce, CPC)",CPC,8,2,When will the government understand that it is not fair to force small entrepreneurs to pay taxes to fund subsidies for a corporation like Bombardier?
0000552,0.377383,"Mr. Jacques Gourde (Lévis—Lotbinière, CPC)",CPC,8,1,"This is a glaring lack of judgment on the part of the Prime Minister, but it is not surprising because we are finding more and more examples of public funds that have been squandered."
0000254,0.844451,Thomas Mulcair,NDP,9,0,Has he simply decided that the best thing for him is that he decides from now on who gets to investigate him?
0000180,0.800262,Bardish Chagger,LIB,5,7,This government will continue to support it. 
0000759,0.680763,"Mr. Greg Fergus (Parliamentary Secretary to the Minister of Innovation, Science and Economic Development, Lib.)",LIB,5,8,"owever, we recognize that the aerospace sector is a very important industry that relies heavily on exports and employs over 180,000 Canadians. It is very important—"
0000992,0.510011,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,7,10,These vaccines have historically proven extremely effective in reducing and in some cases even eliminating certain types of previously debilitating ailments.
0000277,0.231868,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,6,8,"We will continue to remain vigilant around this system to make sure we are considering how risk is best shared between those insurers and the federal government, through the CMHC and to participants in the market."
0000758,0.220965,"M. Gabriel Ste-Marie (Joliette, BQ)",BQ,8,2,Why is the government so eager to free up money for Alberta and so slow to do so for the pride of Quebec's economy?
0000991,0.325202,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,7,3,"Mr. Speaker, we believe that a large percentage of Quebeckers agree with our government on tax breaks, tax cuts, direct benefits to families and the fight against crime and terrorism, rather than with a party that wants to increase taxes, provides benefits to bureaucrats and unions, and does not take the fight against terrorists, jihadists and criminals seriously."
0000360,0.061081,"Hon. Jane Philpott (Minister of Health, Lib.): ",LIB,4,8,This initiative together with others shows that our government is fully implementing Jordan's principle.
0000678,0.926545,"Hon. John McCallum (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,8,1,This behaviour is not tolerated by this government and perpetrators will be held to account.
0000066,0.472355,Kamal Khera,LIB,3,8,"We have added nurse practitioners to complete the applications of their patients, and we have just started."
0000715,0.827578,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,9,1,What exactly did they mean by “immediately”?
0000259,0.948342,Justin Trudeau,LIB,5,2,"We are not protecting our children adequately, because they have easier access to marijuana than they do to nicotine cigarettes."
0000951,0.157407,"Ms. Megan Leslie (Halifax, NDP)",NDP,6,3,"Mr. Speaker, the foreign minister of Turkey stated that someone working for an intelligence agency within the coalition against ISIS may have attempted to assist three British schoolgirls in joining that terrorist organization."
0000516,0.885962,"Mr. Matt Jeneroux (Edmonton Riverbend, CPC)",CPC,6,1,"Mr. Speaker, as the Liberals are busy creating taxes on everything from heating bills to Netflix, unemployed Albertans are struggling to provide for their families."
0000341,0.057618,"Ms. Hélène Laverdière (Laurier—Sainte-Marie, NDP)",NDP,8,1,"The Prime Ministerclearly told refugees that Canada would welcome them, but he is refusing to put his money where his mouth is."
0000224,0.656420,Sylvie Boucher,CPC,7,2, Will the minister cancel this proposed appointment or will we have to get to the bottom of the process and call for a public inquiry?
0000710,0.845636,"Mr. Jonathan Wilkinson (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",LIB,8,8,We have never said that energy projects will stop.
0000041,0.274103,Justin Trudeau,LIB,6,10,"The fact is we always focus on the security of Canadians, and we always will."
0001003,0.264262,"Hon. James Moore (Minister of Industry, CPC)",CPC,10,0,"If the NDP does not understand that the Canadian Manufacturers & Exporters is the expert and that high taxes would kill jobs under the NDP's plan, then I guess we will all just have to live with our disappointment that the NDP just cannot learn."
0000087,0.045538,Scott Brison,LIB,5,5," Mr. Speaker, in 2006, the Conservatives promised to reform the Access to Information Act."
0000078,0.631442,Bill Morneau,LIB,5,10,"We have now passed 500,000 new jobs in the country since we were elected."
0000864,0.620556,"Hon. Chris Alexander (Minister of Citizenship and Immigration, CPC)",CPC,9,2,"Mr. Speaker, it is pathetic to hear a New Democrat claim the Liberals' immigration policy was a model."
0000883,0.533164,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,10,3,"However, as I stated last week, I would like point out that on this side of the House we actually support our law enforcement in Canada. "
0000594,0.215892,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,7,6,"In the meantime, the member knows that first nation governments will continue their long-standing reporting of audited statements to our department, including chiefs' and councillors' salaries, and any first nation member can get that information from our department."
0000156,0.611033,Justin Trudeau,LIB,6,4,We are looking at the fact that wealthy individuals use private corporations to pay lower tax rates than middle-class Canadians.
0000738,0.003836,"Hon. Erin O'Toole (Durham, CPC)",CPC,9,1,"Why has the minister misled Canadians and, more important, why has he offered false hope to those families for the purposes of a photo op?"
0000926,0.358917,"Hon. Ralph Goodale (Wascana, Lib.)",LIB,5,3,"Mr. Speaker, here is the government's record: the economy is shrinking, unemployment is up, TD Bank says it is getting worse, CIBC says job quality is at the lowest ebb in 25 years, BNN is reporting the most pessimistic business outlook since the last recession, and the Bank of Canada says only substantial monetary stimulus is keeping Canada from falling back into recession."
0000697,0.209620,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,6,1,"Mr. Speaker, the NDP condemned the TPP without even reading it. "
0000863,0.668555,"Hon. Kevin Sorenson (Minister of State (Finance), CPC)",CPC,7,6,What we will not do is reach into the pockets of Canadians with a mandatory payroll tax and take money out of their pockets.
0000112,0.617253,Helene Laverdiere,NDP,9,0,  Why do the Liberals always wait for a scandal to break before showing the least bit of common sense?
0000073,0.429797,Diane Lebouthillier,LIB,7,2,"Mr. Speaker, as I said, our government is fully committed to fighting tax evasion and aggressive tax avoidance, which the Conservative Party failed to do for 10 years."
0000952,0.152896,"Mr. Randall Garrison (Esquimalt—Juan de Fuca, NDP)",NDP,9,2, Why are the Conservatives refusing to allow the Privacy Commissioner to appear before the committee so all Canadians can hear his concerns?
0000753,0.298170,"Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke, CPC)",CPC,7,3,What plans does the FedNor minister have to conduct open public consultations and public hearings as part of the Competition Act review of this transaction?
0000631,0.456192,"Hon. Jason Kenney (Calgary Midnapore, CPC)",CPC,7,3,Why will the current Liberal government not follow the provincial precedent of a referendum on electoral reform?
0000281,0.767041,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,3,10,We will continue to make choices that will help people across the country.
0000688,0.848808,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,5,5," Mr. Speaker, the government appears to agree with the Conservatives' dissenting report on the sensitive issue of physician-assisted dying, since the bill does not deal with minors or people suffering from mental illness."
0000352,0.923507,"Hon. Ahmed Hussen (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,4,8,I can assure the hon. member that all full-time employees will have their jobs available to them one hour away in Edmonton and the new location will have more immigration processing and more jobs.
0000366,0.248036,"Mr. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, CPC)",CPC,5,5,"Mr. Speaker, in an Order Paper question the defence minister said, “All Canadian Armed Forces personnel serving at all Operation IMPACT Kuwait locations received Tax Relief effective 5 Oct 2014...to 1 Sept 2016.” "
0000820,0.390317,"Mr. Jean-François Fortin (Haute-Gaspésie—La Mitis—Matane—Matapédia, FD)",FD,8,5,"Will the Minister of Transport ensure that the development plan for the Carleton-sur-Mer wharf, an important and unifying project for the Gaspé, will be processed quickly?"
0000197,0.373801,Ralph Goodale,LIB,5,5,"Mr. Speaker, the previous government was deeply embroiled in an argument with the Information Commissioner because it was alleged by the Information Commissioner that, while an outstanding access to information complaint was being made, the previous government had taken steps to improperly remove and destroy that information. "
0000921,0.195412,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,8,7,We have done a lot for the manufacturing sector despite opposition from the NDP.
0000289,0.595640,"Hon. Peter Kent (Thornhill, CPC)",CPC,6,2,    The government has lamely suggested it needs more time to study the report.
0000062,0.317280,Justin Trudeau,LIB,5,8,We will always work with her to ensure that Canadians can have confidence in the work she does and in the work we do in the House to be worthy of Canadians' trust.
0000612,0.619895,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,10,2,"This may not be okay with the members opposite, but that is our way of ensuring that Canadians in 21st century Canada are included in this important conversation."
0000245,0.206334,Bardish Chagger,LIB,6,10,"Mr. Speaker, I have mentioned that we have put in place a new appointment process that supports open, transparent, and merit-based selection. "
0000990,0.821702,"Mr. Claude Patry (Jonquière—Alma, BQ)",BQ,5,1,"Mr. Speaker, while the current Quebec government is hurting the regions by making ill-advised decisions to supposedly improve public finances, the fiscal imbalance between Ottawa and the provinces continues to grow."
0000591,0.859714,"Mr. Blake Richards (Banff—Airdrie, CPC)",CPC,7,2,"Politicians making the decision, or will the minister actually drop the talking points and leave this decision directly in the hands of Canadians through a referendum?"
0000271,0.201204,Justin Trudeau,LIB,6,10,The work we are doing to demonstrate our support for the Canadian Forces and giving them the tools and the opportunities they need to demonstrate leadership and bring Canada's positive impact to the world is extremely important to this government and will continue.
0000418,0.320778,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,5,5,I know they want a bypass.
0000909,0.413063,"Mr. Nathan Cullen (Skeena—Bulkley Valley, NDP)",NDP,5,4,It has become so absurd that the Alaska State legislature recently voted unanimously to offer to pay Canada to keep its border open. 
0000528,0.932502,"Hon. Ginette Petitpas Taylor (Moncton—Riverview—Dieppe, Lib.)",LIB,5,5,Can the Minister of Public Safety update the House on the status of the two class action lawsuits filed by the current and former women who have worked within the RCMP?
0000583,0.893724,"Ms. Kamal Khera (Parliamentary Secretary to the Minister of Health, Lib.)",LIB,5,5,"Nearly 99% of pharmacy claims and 90% of the dental claims were approved, and more than 90% of the pharmacy claims were approved instantly at the point of the sale."
0000740,0.024657,"L'hon. Dominic LeBlanc (leader du gouvernement à la Chambre des communes, Lib.)",LIB,6,4,"Mr. Speaker, when we want advice on conflict of interest matters, we go directly to the Conflict of Interest and Ethics Commissioner, Ms. Dawson,"
0000422,0.622903,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,6,6,"Some have already begun, inviting them to be part of this conversation, so that before we make any final recommendations on electoral reform, we have ensured that we have heard from as many Canadians as possible."
0000882,0.190970,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,5,9,"We signed a free trade agreement with the European Union that will deliver 80,000 net new jobs, including in Honda Canada, which announced recently in the presence of the Prime Minister that it will export vehicles directly to Europe from Canada, creating 400 net new jobs in that one plant alone."
0000266,0.913103,"Ms. Yvonne Jones (Parliamentary Secretary to the Minister of Indigenous and Northern Affairs, Lib.)",LIB,5,8,"Our goal is to make sure that we have clean drinking water in all indigenous communities by 2021 in Canada, and we are going to work hard to meet that goal."
0000533,0.820886,"Hon. Denis Lebel (Lac-Saint-Jean, CPC)",CPC,8,6,That must have been a pretty good idea because the Liberals are doing the same thing. 
0000605,0.613302,"Mr. Mark Gerretsen (Kingston and the Islands, Lib.)",LIB,7,4,"In my riding of Kingston and the Islands two prison farms were closed in Collins Bay and Joyceville, without proper consultation of the public and to widespread concern from the public."
0000914,0.099682,"Mr. Andrew Saxton (Parliamentary Secretary to the Minister of Finance, CPC)",CPC,8,1,"The Liberal leader's same old high-tax, high-debt agenda is perhaps underpinned by his position that a budget can simply balance itself. "
0000910,0.849020,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,5,10,"Mr. Speaker, our government is focused on ensuring that our shared border is secure, while easing the flow of legitimate travel and trade."
0000362,0.929545,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,6,2,I do not really understand how they can see that as a good thing. 
0000623,0.630429,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,10,We are going to build a strong aerospace industry in Canada for the future through our bills and our commitment.
0000970,0.502374,"Hon. Rob Nicholson (Minister of Foreign Affairs, CPC)",CPC,6,8,Canada encourages the governments of the Dominican Republic and Haiti to work together in good faith to resolve these issues as quickly as possible in a non-violent manner.
0000436,0.470591,"Mrs. Shannon Stubbs (Lakeland, CPC)",CPC,5,9,Canada's energy workers benefit the standard of living in all communities and they produce the most environmentally and socially responsible oil and gas in the world.
0000403,0.438928,"Mme Ruth Ellen Brosseau (Berthier—Maskinongé, NPD)",NDP,8,3,Does the Liberal government really think that Canadians do not see that conflicts of interest abound?
0000493,0.719793,"Ms. Tracey Ramsey (Essex, NDP)",NDP,8,4,"Speaking of consultations, the trade committee has been doing the minister's work of consulting on the TPP."
0001008,0.362514,"Ms. Niki Ashton (Churchill, NDP)",NDP,5,5,Will the minister intervene to reinstate the funding for the Odawa centre?
0000954,0.589161,"Hon. Diane Finley (Minister of Public Works and Government Services, CPC)",CPC,7,3,It is unfortunate that the NDP voted against this program that has benefited virtually all of their constituents.
0000852,0.195265,"L’hon. Bernard Valcourt (ministre des Affaires autochtones et du développement du Nord canadien, PCC)",CPC,4,7,"Mr. Speaker, I believe that the report will show that we have made a significant effort to improve the situation for first nations members and aboriginal people across Canada."
0000208,0.514327,Ruth Ellen Brosseau,NDP,7,3,When will the government take its responsibilities seriously and implement a payment protection system for fruit and vegetable producers?
0000143,0.794243,Bill Morneau,LIB,9,5,I have said that we will make sure that farmers are not negatively impacted. 
0000064,0.111556,Nathan Cullen,NDP,7,3,"Mr. Speaker, the Liberal ethics saga continues, with even more information coming out about the finance minister's clear conflict of interest with Bill C-27. "
0000545,0.426879,"Mrs. Karen Vecchio (Elgin—Middlesex—London, CPC)",CPC,7,2,Who is finally going to put a stop to these Liberal entitlements?
0000878,0.270843,"Mr. Rick Norlock (Northumberland—Quinte West, CPC)",CPC,5,10, Our government wants to help all Canadian families succeed by keeping taxes low and delivering programs like the universal child care benefit and family tax cut.
0000905,0.887200,"Mr. Frank Valeriote (Guelph, Lib.)",LIB,8,3,Why are the Conservatives so stubbornly refusing to present a plan that will honour our sacred obligation to veterans and all their families?
0000885,0.063636,"Hon. Ed Fast (Minister of International Trade, CPC)",CPC,5,2,They have absolutely no credibility on trade.
0000453,0.412362,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,5,5,"In opposition, I was our party's trade critic."
0000204,0.456031,Romeo Saganash,NDP,7,4,This is one of the many long injustices faced by indigenous peoples in Canada. 
0000082,0.166127,Bill Morneau,LIB,6,8,"For those 300,000 children who are being lifted out of poverty, for their parents, it is intensely personal."
0000100,0.995015,Diane Lebouthillier,LIB,5,10,Our plan is working. 
0000081,0.560130,Bill Morneau,LIB,5,5,Those are the numbers. 
0000925,0.169031,"Hon. Dominic LeBlanc (Beauséjour, Lib.)",LIB,9,0,"Instead of doing something about it, the Conservatives keep singing the praises of the Minister of Finance, who keeps failing to show up for work."
0000681,0.162676,"Ms. Brigitte Sansoucy (Saint-Hyacinthe—Bagot, NDP)",NDP,6,5, Will the government immediately make recurrent funding available for mental health care services for first nations youth?
0000042,0.747694,Pierre Poilievre,CPC,5,5,"Mr. Speaker, yesterday John Ivison indicated that he received some documents showing that the sale of the 680,000 shares by the minister would have happened on December 3"
0001015,0.431362,"Mr. Justin Trudeau (Papineau, Lib.)",LIB,7,3,"Mr. Speaker, once again, with income splitting, the government will favour Canadians who earn over $233,000 per year. "
0000578,0.875174,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,2,7,It is important that there be a competitive market in credit card fees so consumers can be well treated.
0000845,0.167757,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,5,5," As this matter is currently before the courts, it would be inappropriate for me to comment further on this case."
0000849,0.355433,"Mr. Alexandre Boulerice (Rosemont—La Petite-Patrie, NDP)",NDP,5,4,"The Conservatives promised us a transparent, open and accountable government."
0000308,0.349420,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,3,9,We will consider ways of providing the necessary training for the good jobs of the future.
0000384,0.838505,"L'hon. Karina Gould (ministre des Institutions démocratiques, Lib.):  ",LIB,5,5,"Over 360,000 Canadians weighed in at MyDemocracy.ca."
0000332,0.399439,"Hon. Ahmed Hussen (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,6,10,"Mr. Speaker, our government is committed to maintaining a refugee system that maintains our tradition of providing compassion to those seeking safety and security in our country."
0000046,0.528675,Maxime Bernier,CPC,8,3,My question is simple. Was that person the Minister of Finance?
0000733,0.739849,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,9,2,"On exactly what authority can a Prime Minister relieve Air Canada of its legal obligations, which are very clear under the terms of a piece of Canadian legislation that is still in force? "
0000092,0.095647,Andrew Scheer,CPC,8,3," Once again, who are they?"
0000212,0.889343,Thomas Mulcair,NDP,9,2,"   The Prime Minister is accountable for this appointment. In light of this flagrant contradiction, will he take Madeleine Meilleur's name off the list?"
0000300,0.398855,"L’hon. Diane Lebouthillier (ministre du Revenu national, Lib.)",LIB,5,5,Our government increased the basic amount and the additional residency amount used in the calculation of the northern residence tax deduction.
0000398,0.061270,"Ms. Georgina Jolibois (Desnethé—Missinippi—Churchill River, NDP)",NDP,7,4,Will the minister commit to ongoing funding so that northern youth are employed?
0000868,0.494390,"Hon. Leona Aglukkaq (Minister of the Environment, Minister of the Canadian Northern Economic Development Agency and Minister for the Arctic Council, CPC)",CPC,5,5,That translates to 225 megatonnes.
0000988,0.772638,"Mr. John Williamson (New Brunswick Southwest, CPC)",CPC,6,9," Mr. Speaker, Canada's natural resource sector supports an impressive 1.8 million good paying jobs."
0000153,0.910116,Justin Trudeau,LIB,5,5,That is why we put forward proposals that will ask wealthy Canadians to stop using the advantages that the system currently gives them.
0000058,0.572913,Chrystia Freeland,LIB,6,8,"We will never accept extreme proposals that harm the national interest, and I know Canadians are with us."
0000075,0.522216,Luc Berthold,CPC,6,3,"In the same interview, he said that the goal was to raise a pile of money to help the Liberal leader become the next prime minister. "
0000983,0.683432,"Mr. Andrew Saxton (Parliamentary Secretary to the Minister of Finance, CPC)",CPC,7,2,"While we are focused on creating jobs, the Liberal leader has the old Liberal high-tax, high-debt agenda that would threaten jobs and set working families back."
0001018,0.541504,"Mr. Matthew Dubé (Chambly—Borduas, NDP)",NDP,6,4,We need to improve this process.
0000285,0.534113,"Ms. Tracey Ramsey (Essex, NDP)",NDP,5,3,"Yesterday at the trade committee, the Minister of International Trade admitted that he has not had any talks with China about steel dumping, despite having embarked on a potential free trade agreement with China."
0000163,0.934404,Joel Lightbound,LIB,6,8,Farm family members can continue working.
0000986,0.883176,"Mrs. Carol Hughes (Algoma—Manitoulin—Kapuskasing, NDP)",NDP,8,3,These communities experience major response time delays that can have devastating and tragic impacts.
0000135,0.150061,Rachael Harder,CPC,5,5,"Mr. Speaker, Dina and Maurice are farmers in my riding."
0000377,0.529296,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,5,5,"In fact, they very dutifully produced a report that said that these costs would cascade down on to middle-class and working-class Canadians."
0000667,0.351060,"Hon. Hunter Tootoo (Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,6,9,"I would like to thank the member for her question, and I could not agree with her more; it was an issue that was totally ignored by the previous government. "
0000221,0.126413,Andrew Scheer,CPC,6,4,"However, when he actually has the chance to do some good for Canadian families, the answer is no."
0000234,0.215963,Darrell Samson,LIB,8,3,  Can the Parliamentary Secretary to the Minister of National Defence tell us a little bit about what the government is doing to help our soldiers?
0000415,0.168406,"Mr. Nathan Cullen (Skeena—Bulkley Valley, NDP)",NDP,7,2,"First, the minister threw the committee under the bus, and now the Liberals are trying to blame us for their terrible survey. "
0000837,0.362427,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,6,10,That is a fair way to ensure that they have access to the benefits to which they are entitled.
0000154,0.562296,Justin Trudeau,LIB,7,10,"As chief science advisor, she will provide impartial scientific advice to me and the Minister of Science so we can make better decisions, based on evidence, on health and environmental issues that affect all Canadians."
0000430,0.256283,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,5,5,"Earlier this week, the government put out an RFP for a feasibility study on the possible use of event data recorders on commercial buses."
0000110,0.626746,Marc Serre,LIB,6,3,Could the Prime Minister give us an idea of the kind of work the government is doing to improve access to drinking water and wastewater treatment on reserves?
