Label,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000042,0.259362,Pierre Poilievre,CPC,6,3,"Mr. Speaker, yesterday John Ivison indicated that he received some documents showing that the sale of the 680,000 shares by the minister would have happened on December 3"
0000734,0.260440,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,8,2,"As unemployment goes up and the number of Canadians receiving EI benefits actually does down, Canadians are demanding action to help families pay the bills and to put food on the table."
0000782,0.260462,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,7,7,"We were elected on a platform to invest in Canada to ensure a stronger future, create the growth that has been lacking for 10 years now, and create jobs for the middle class and all those who want to join it."
0000961,0.264253,"Mr. Marc Garneau (Westmount—Ville-Marie, Lib.)",LIB,7,0," According to the CIBC's analysis, job quality in Canada is the lowest it has been in the 15 years that the bank has been collecting statistics."
0000443,0.264315,"Mr. John Brassard (Barrie—Innisfil, CPC)",CPC,8,2,"Now we learn that the federal Liberals paid over $23,000 for public relations services for Kathleen Wynne's recent trip to Israel."
0000220,0.264653,Chrystia Freeland,LIB,9,7,"We condemn, in absolute terms, the human rights abuses of Canadians and all people anywhere in the world."
0000960,0.264803,"Ms. Manon Perreault (Montcalm, Ind.)",IND,6,2,"With Bill C-51, the government is overlooking key safety issues and sidestepping other serious problems."
0000484,0.265043,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,7,9,"That is why we have made historic investments of $8.4 billion in budget 2016, and that is why we recognize there is much more to do and why we are going to continue working on that."
0000824,0.265166,"Mr. Mark Strahl (Parliamentary Secretary to the Minister of Aboriginal Affairs and Northern Development, CPC)",CPC,7,8,"It was our Prime Minister who set up the Truth and Reconciliation Commission, which reported just last week."
0000674,0.267106,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,5,We will not cancel an existing contract.
0000652,0.269482,"Mr. Phil McColeman (Brantford—Brant, CPC)",CPC,7,2,"Mr. Speaker, the credibility of the Minister of Finance took another big hit this week when he admitted that he does not care about this whole balanced budget thing."
0000556,0.269591,Ms. Dianne L. Watts,CPC,7,3,Will the minister please tell Canadians exactly how many Liberal infrastructure projects have actual shovels in the ground and are under construction?
0000007,0.272488,Justin Trudeau,LIB,5,10,We have improved the benefits they receive.
0000306,0.273950,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,6,8,Our government knows that the work members do here in the House and in their ridings is important. 
0000066,0.275078,Kamal Khera,LIB,6,8,"We have added nurse practitioners to complete the applications of their patients, and we have just started."
0000303,0.275962,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,6,7,"Mr. Speaker, the discussion paper that I shared with members of Parliament as well as Canadians was to encourage us to have a conversation, a discussion. "
0000315,0.277919,"L’hon. Mélanie Joly (ministre du Patrimoine canadien, Lib.)",LIB,6,7,"  Of course, we launched public consultations last year to consider all the repercussions that digital services have on the entire Canadian cultural ecosystem."
0000585,0.280506,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,4,10,The panel meetings have been very well attended.
0000346,0.281733,"M. Gérard Deltell (Louis-Saint-Laurent, PCC)",CPC,8,2,"Will he, yes or no, impose more taxes on Canadians and job creators, the creators of wealth, the entrepreneurs?"
0000404,0.283028,"M. François-Philippe Champagne (secrétaire parlementaire du ministre des Finances, Lib.)",LIB,7,6,"My colleague is well aware that his constituents, like mine, will be protected under this new regime, and we will continue to work with the Senate on this issue."
0000483,0.283786,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,7,10,"That is why we are so committed to working with indigenous peoples and with provinces and territories, municipalities, and partners to ensure that we are building a strong and resilient future for young people right across the country. "
0000657,0.284817,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,7,2,She booked first-class flights to LA from Manila when she had a free ride home on the government jet.
0000899,0.285978,"Mr. Jasbir Sandhu (Surrey North, NDP)",NDP,8,1, Will the Conservatives stop making excuses and make funds available to protect the people in my community?
0000356,0.285980,"Mr. T.J. Harvey (Tobique—Mactaquac, Lib.)",LIB,7,3,Could the Parliamentary Secretary to the Minister of Agriculture and Agri-Food please inform the House on what he is doing to support youth in agriculture across this country?
0000249,0.287516,Jim Carr,LIB,8,7,We will vigorously defend our industry and our workers from the impacts of this decision by the U.S. commerce department.
0000721,0.288228,"Hon. Jason Kenney (Calgary Midnapore, CPC)",CPC,6,0,All of that means fewer jobs and lower income.
0000261,0.288733,"Hon. Candice Bergen (Portage—Lisgar, CPC)",CPC,6,2,"Madam Speaker, that is not very believable."
0000776,0.289666,"Mr. Bob Saroya (Markham—Unionville, CPC)",CPC,7,3,"Can the minister confirm if in fact in London, Ontario, one of the hotels in which these refugees are being housed is located next door to a gentlemen's club, which features exotic dancers?"
0000463,0.291416,"Mr. David Anderson (Cypress Hills—Grasslands, CPC)",CPC,8,0,This is the kind of ongoing failure of leadership that we have seen from the Prime Minister.
0000810,0.292658,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,7,8,"With political will, leadership, and partnership, nation-to-nation, we are going to get this done."
0000621,0.294025,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,7,4," Mr. Speaker, the uncertainty has been created by 10 years of a government that refused to understand that we can only build a strong economy when we are protecting the environment, when we are listening to Canadians, when we are building partnerships with indigenous peoples, and when we are respecting the science that surrounds all these projects."
0000300,0.295954,"L’hon. Diane Lebouthillier (ministre du Revenu national, Lib.)",LIB,7,9,Our government increased the basic amount and the additional residency amount used in the calculation of the northern residence tax deduction.
0000275,0.296784,Jane Philpott,LIB,6,8,"Mr. Speaker, the Council of Canadian Academies uses a totally independent process when naming individuals to this panel."
0000593,0.298780,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,7,6,"We think a better idea is to have a transparent process, with predictable timelines and ways in which Canadians can let government know what they think is in the national interest, after which the government will decide."
0000025,0.299459,Mark Gerretsen,LIB,7,8,"Mr. Speaker, volunteers play a crucial role in Canadian society. In my riding of Kingston and the Islands, organizations like Martha's Table and St. Vincent de Paul volunteer to help build healthy and socially inclusive communities, not just by their actions but by the spirit of generosity that motivates them to create, support, and sustain non-profit and charitable organizations."
0000653,0.302282,"Hon. Alice Wong (Richmond Centre, CPC)",CPC,6,5,"Mr. Speaker, just this week, Stats Canada showed what Conservatives have known all along, small businesses are the middle class."
0000801,0.302592,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,4,"We will remain engaged in terms of our military, but we are withdrawing our fighter jets."
0000385,0.303866,"Mr. Nathan Cullen (Skeena—Bulkley Valley, NDP)",NDP,6,5,"The recommendation from the Bloc, the Greens, the Conservatives, and the New Democrats called for a plan to bring in proportional representation."
0000104,0.304102,Pierre Nantel,NDP,7,0,"After 3,000 testimonials, 252 briefings, and 18 months of consultations, the Liberals refuse to listen to anyone, including the community, the experts, the deputy minister, and even the minister herself, according to the news."
0000267,0.304141,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,8,2,"We already knew about the Prime Minister's meetings with billionaires at Davos and at the Shangri-La Hotel, where he discussed the intimate details of this infrastructure bank. "
0000036,0.305201,Mark Holland,LIB,6,8,"The committee proceedings are following detailed work that was done on the security and intelligence framework, and the most exhaustive consultations that happened on a national basis."
0000280,0.305450,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,7,6,"We are taking it seriously, across the country, to do whatever we possibly can to soften the blow of these punitive and unwelcome tariffs."
0000035,0.306169,Matthew Dube,NDP,6,4,"Can the minister commit to come before the Standing Committee on Public Safety and National Security, and once again answer members' questions on this omnibus bill?"
0000516,0.307066,"Mr. Matt Jeneroux (Edmonton Riverbend, CPC)",CPC,7,0,"Mr. Speaker, as the Liberals are busy creating taxes on everything from heating bills to Netflix, unemployed Albertans are struggling to provide for their families."
0000548,0.307948,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,7,3,"Mr. Speaker, to compare the approach of this government with the approach of the previous Conservative government on the matter of federal-provincial-territorial relations on health is a misrepresentation of the facts."
0000396,0.310117,"Hon. Peter Kent (Thornhill, CPC)",CPC,8,0,"Again, why are the Liberals risking Canadian national security to play up to the Chinese communist government?"
0000941,0.311674,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,6,1,"This group, the so-called Islamic State, represents a direct threat not just to the region."
0000563,0.312001,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,7,4,"Mr. Speaker, unlike the party opposite, we understand that the environment and the economy go together."
0000842,0.312035,"Mr. Dennis Bevington (Northwest Territories, NDP)",NDP,7,3," In the spirit of reconciliation, will the Conservatives give the full subsidy to all northern fly-in communities that are currently not receiving it?"
0000073,0.315871,Diane Lebouthillier,LIB,7,4,"Mr. Speaker, as I said, our government is fully committed to fighting tax evasion and aggressive tax avoidance, which the Conservative Party failed to do for 10 years."
0000124,0.316076,Ruth Ellen Brosseau,NDP,7,4,"For us, however, the protection of our supply management system is non-negotiable, and we will not allow it to be chipped away any further."
0000725,0.316410,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,8,9,"We need to take action on climate change, and we are going to take action, because it is the right thing to do, and it will also move us to a low carbon future, create new innovations, and new jobs."
0001008,0.317914,"Ms. Niki Ashton (Churchill, NDP)",NDP,7,3,Will the minister intervene to reinstate the funding for the Odawa centre?
0000847,0.318892,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,7,2,"Mr. Speaker, while both the NDP and Liberal Party have announced they support Kathleen Wynne's plan to bring in a $1,000 payroll tax on the average worker in Canada, we have done exactly the opposite. "
0000826,0.320740,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",CPC,6,6,That is why I think like Canadians think.
0000750,0.321457,"Mr. Pierre Breton (Shefford, Lib.)",LIB,6,10,"Furthermore, the industry is a leader when it comes to environmental concerns."
0000021,0.322644,Tracey Ramsey,NDP,7,0,"Mr. Speaker, once again, zero transparency from the government on whether it has decided to launch formal negotiations with China, just like the Prime Minister's trip to Vietnam where Canadians were left to wonder if the TPP negotiations were on the agenda or not."
0000418,0.322771,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,4,5,I know they want a bypass.
0000041,0.324337,Justin Trudeau,LIB,7,8,"The fact is we always focus on the security of Canadians, and we always will."
0000190,0.326089,Ahmed Hussen,LIB,6,8,"As a government, we responded to the largest refugee crisis in half a century by admitting 40,000 Syrian refugees. "
0000800,0.327402,"Mr. Xavier Barsalou-Duval (Pierre-Boucher—Les Patriotes—Verchères, BQ)",BQ,6,4," Mr. Speaker, on February 20, the Prime Minister promised the Board of Trade of Metropolitan Montreal that a Liberal government would immediately reinstate the tax credits for labour-sponsored funds in full."
0000973,0.328254,"Mr. Randall Garrison (Esquimalt—Juan de Fuca, NDP)",NDP,6,2,"Open-ended surveillance and maintenance of these records is concerning for Canadians, especially given the weak oversight of security agencies like the Communications Security Establishment."
0000155,0.328561,Justin Trudeau,LIB,8,3,"Mr. Speaker, the only distortions are the ones brought forward by the member opposite, who is trying to scare small business owners and torque an issue to defend the approach the Conservatives have always taken of benefiting the wealthy and ignoring the hard-working Canadians who will work every day to build this country."
0000892,0.328880,"Hon. Dominic LeBlanc (Beauséjour, Lib.)",LIB,5,6,"That makes sense, since Mr. Duffy had been living in Ottawa for 40 years."
0000908,0.330173,"Hon. Wayne Easter (Malpeque, Lib.)",LIB,6,4,"Surely, when the Prime Minister uses a makeup artist, any makeup artist who is given the kind of close access to the Prime Ministerwould have to go through an RCMP background check. "
0000940,0.330470,"Mme Manon Perreault (Montcalm, Ind.)",IND,6,4," That being said, is there now a labour policy adapted to the needs of this client group?"
0000294,0.331105,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,7,4,"Mr. Speaker, unlike the party opposite, we understand that the environment and the economy go together. "
0000794,0.332141,"Mr. Phil McColeman (Brantford—Brant, CPC)",LIB,6,6," Mr. Speaker, the Liberals promised Canadians a revenue-neutral tax cut, made possible by taxing high earners."
0000258,0.332532,Justin Trudeau,LIB,7,8,"Furthermore, our priorities on this side of the House continue to be making a difference in the lives of Canadians, particularly in terms of our seniors, where not only have we strengthened the CPP for a generation and ensured that future retirees have stable retirements, we have increased the guaranteed income supplement by 10% for our most low-income, vulnerable seniors."
0000118,0.332565,Joel Lightbound,LIB,6,6,"Mr. Speaker, the finance minister has worked from the beginning, right after the election, with the Ethics Commissioner to make sure that he is in full compliance with the rules governing us in this House and to make sure he follows all of the recommendations she puts forward. "
0000701,0.334116,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,8,0,"Will the Prime Minister admit that because of his mismanagement, Canadians will be stuck paying for his out-of-control spending?"
0000422,0.337575,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,6,9,"Some have already begun, inviting them to be part of this conversation, so that before we make any final recommendations on electoral reform, we have ensured that we have heard from as many Canadians as possible."
0000248,0.337923,James Bezan,CPC,7,3,"Why are the Liberals showing the defence policy review to President Trump first, before they show it to Canadians?"
0000994,0.340129,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,5,8,Vaccines have historically proven effective in improving the health of our children and families.
0000552,0.340950,"Mr. Jacques Gourde (Lévis—Lotbinière, CPC)",CPC,8,0,"This is a glaring lack of judgment on the part of the Prime Minister, but it is not surprising because we are finding more and more examples of public funds that have been squandered."
0000787,0.341156,"Hon. Jane Philpott (Minister of Health, Lib.):  ",LIB,6,9,"Mr. Speaker, I have just met with my provincial and territorial colleagues and have reiterated to them that our government fully supports the principles of the Canada Health Act, which are meant to ensure that all Canadians have reasonable access to medically necessary care based upon need and not based upon the ability to pay."
0000018,0.341267,Glen Motz,CPC,7,0,The government knows that hundreds of ISIS terrorists are returning after committing their atrocities like nothing ever happened.
0000561,0.341314,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",CPC,7,2,"Mr. Speaker, the Liberals have now confirmed that they are planning to impose a made-in-Ottawa carbon tax on all Canadians, no matter where they live and no matter if their province already has a carbon tax."
0000861,0.344108,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,4,4,Five separate drafts were concocted.
0000501,0.344124,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,5,8,"Madam Speaker, first and foremost, our thoughts go out to the workers and their families during this difficult time."
0000415,0.345120,"Mr. Nathan Cullen (Skeena—Bulkley Valley, NDP)",NDP,8,0,"First, the minister threw the committee under the bus, and now the Liberals are trying to blame us for their terrible survey. "
0000691,0.346025,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,6,4,That is the ethical standard that this government has raised from the previous government that was before us.
0000786,0.349659,"Mr. Joël Godin (Portneuf—Jacques-Cartier, CPC)",CPC,6,2,His call to the husband of one of the victims was not worthy of a prime minister.
0000992,0.349737,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,5,8,These vaccines have historically proven extremely effective in reducing and in some cases even eliminating certain types of previously debilitating ailments.
0000074,0.350414,Diane Lebouthillier,LIB,5,8,We continue to work for Canadians and for a fair tax system.
0000381,0.351884,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,6,8,"Mr. Speaker, the approach of this government to drug policy is evidence-based, compassionate, collaborative, and comprehensive."
0000980,0.351925,"Hon. Lisa Raitt (Minister of Transport, CPC)",CPC,6,7,"Mr. Speaker, I appreciate the question, because it allows me to talk about the Canada Transportation Act review, which this government has embarked on early in order to deal with issues outstanding with respect to the transportation of grain in the country. "
0000252,0.352530,Rona Ambrose,CPC,8,1,What will it take for the Prime Minister to admit that he signed a bad deal and give taxpayer dollars back?
0000281,0.353207,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,9,We will continue to make choices that will help people across the country.
0000877,0.353929,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,6,4,"Mr. Speaker, let me be very clear. "
0000228,0.354664,James Bezan,CPC,7,1,Is there at least one Liberal willing to stand up for the interests of Canadians rather than their rich Liberal insiders?
0000639,0.356520,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,6,8,"Mr. Speaker, our government and I understand how important the forestry industry is to Quebec and Canada."
0000102,0.357190,Charlie Angus,NDP,9,0,"There is something fundamentally wrong in a nation where indigenous families have to give their children away, while we have a finance minister who cannot remember that he owns a villa in the south of France."
0000503,0.357512,"Ms. Gudie Hutchings (Parliamentary Secretary for Small Business and Tourism, Lib.)",LIB,6,8,"Small business operators wanted more customers, and that is what we have given them."
0000373,0.359241,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,8,2," Sorry, Mr. Speaker, but knowing a billionaire for a long time does not excuse the Prime Minister of breaking the law."
0000707,0.359397,"Ms. Pam Goldsmith-Jones (Parliamentary Secretary to the Minister of Foreign Affairs, Lib.)",LIB,7,8,"We are committed to holding perpetrators of such serious international crimes to account; and our new, strong, three-year anti-ISIL strategy seeks to address the ongoing crisis in Iraq and the destabilizing impacts on Lebanon, Jordan, and Syria."
0000849,0.359684,"Mr. Alexandre Boulerice (Rosemont—La Petite-Patrie, NDP)",NDP,6,4,"The Conservatives promised us a transparent, open and accountable government."
0000727,0.360810,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,7,3,What the member is obviously having trouble understanding is that the Conflict of Interest Act and the code that is applicable is applied by the independent Ethics Commissioner.
0000060,0.360931,Luc Theriault,BQ,5,5,"According to the ICAO, there is no obligation to standardize the high-risk items not allowed on planes."
0000266,0.361968,"Ms. Yvonne Jones (Parliamentary Secretary to the Minister of Indigenous and Northern Affairs, Lib.)",LIB,6,8,"Our goal is to make sure that we have clean drinking water in all indigenous communities by 2021 in Canada, and we are going to work hard to meet that goal."
0000129,0.362081,Navdeep Bains,LIB,6,8,"Mr. Speaker, as the member opposite knows, these types of particular instances that occur with job losses sometimes go before the courts under the CCAA, but more importantly, our government understands that we need to be there to help these citizens during these difficult times, help these workers, help the families, and help these different communities."
0000468,0.363563,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,6,6,"Mr. Speaker, I would highly encourage my colleague across the way to read what we said in the oceans protection plan, because there is some very clear indication there, with respect to derelict and abandoned vessels, of a large number of initiatives that we are going to make in order to make owners accountable; also working with the provinces and territories as part of the mechanisms to clean up and, also in the long term, begin the process of cleaning up these hundreds of wrecks that are on our three coasts."
0000706,0.364033,"Ms. Marjolaine Boutin-Sweet (Hochelaga, NDP)",NDP,7,3,What measures will the government take to fix these problems once and for all? These problems should not be happening in a country like ours.
0000797,0.365121,"Mr. Ahmed Hussen (York South—Weston, Lib.)",LIB,6,4,"As someone who represents a riding with many Canadians who were once refugees, I ask if the Prime Minister could please update this august House on this important national level."
0000239,0.365317,Jane Philpott,LIB,6,2,"We know that there are more than 500,000 young people in Canada who are on a waiting list to receive access to mental health care and services. "
0001003,0.365708,"Hon. James Moore (Minister of Industry, CPC)",CPC,9,0,"If the NDP does not understand that the Canadian Manufacturers & Exporters is the expert and that high taxes would kill jobs under the NDP's plan, then I guess we will all just have to live with our disappointment that the NDP just cannot learn."
0000446,0.367911,"Hon. Michelle Rempel (Calgary Nose Hill, CPC)",CPC,5,4,Why can it not do the same thing for genocide victims?
0000230,0.368020,Joel Godin,CPC,6,4,Workers want the government to sign an agreement in order to bring stability and prosperity to their industry.
0000379,0.368078,"Mr. Michael Cooper (St. Albert—Edmonton, CPC)",CPC,6,6,"Jonathan Denis, Alberta's former justice minister who ordered the review, says that Wynn's law actually complements the review, a review that was limited to provincial jurisdiction."
0000504,0.369291,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,6,8,We have heard from the 1.2 million Canadians who live abroad and wish to be part of our democratic institutions and participate in the voting process. 
0000224,0.369415,Sylvie Boucher,CPC,7,3, Will the minister cancel this proposed appointment or will we have to get to the bottom of the process and call for a public inquiry?
0000875,0.370361,"Ms. Linda Duncan (Edmonton—Strathcona, NDP)",NDP,8,3,"Does the current government just not get that Canadians want to share in the economy of the future, created through investments in a clean, renewable energy economy?"
0000003,0.370565,Justin Trudeau,LIB,6,7,"We told Canadians that we would run deficits, so we could grow the economy and put more money in the pockets of Canadians who needed it."
0000680,0.371959,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,6,6,"In fact, the trade committee is currently in British Columbia consulting."
0000781,0.373408,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,10,"Mr. Speaker, I would like to thank the member opposite for her heartfelt words and indeed add to them personally that the entire government and indeed the country stands with the community of La Loche."
0000808,0.373491,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",CPC,6,2,"Mr. Speaker, the throne speech was 1,700 words and not one of those words was “ISIS”. "
0000805,0.374037,"Hon. Mauril Bélanger (Ottawa—Vanier, Lib.)",LIB,6,2,"Mr. Speaker, three times over the course of the 41st Parliament, I asked why the government of the day was still deporting citizens of Burundi."
0000622,0.374187,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,7,8," That is why we are proud to introduce a bill on Air Canada that will guarantee jobs in Manitoba, Ontario, and Quebec in Air Canada's manufacturing and aircraft maintenance sectors. "
0000965,0.375154,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",NDP,6,3," Mr. Speaker, while eating breakfast before heading to work, a Timmins father found a note from workers who are now out of work. "
0000702,0.375879,"Mr. François-Philippe Champagne (Parliamentary Secretary to the Minister of Finance, Lib.)",LIB,6,8,That is what Canadians expect of us and that is exactly what we will deliver tomorrow.
0000620,0.376923,"Ms. Monique Pauzé (Repentigny, BQ)",BQ,7,3,How many studies does the Minister of Agriculture and Agri-Foodneed just to require the AquAdvantage salmon to be labelled?
0000359,0.377285,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,7,8,"Mr. Speaker, I take very seriously the obligation to protect our natural environment. "
0000958,0.379699,"Hon. Kerry-Lynne D. Findlay (Minister of National Revenue, CPC)",CPC,8,3,Why is the NDP attempting to score cheap political points at the expense of professional public servants at the CRA?
0000369,0.381189,"M. Jean Rioux (secrétaire parlementaire du ministre de la Défense nationale, Lib.)",LIB,6,8,"Mr. Speaker, indeed, taking care of our troops is very important. "
0000412,0.382158,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,6,8,"I want to assure Canadians that the rules governing fundraising are among the strictest in the country, and we follow the rules."
0000868,0.383688,"Hon. Leona Aglukkaq (Minister of the Environment, Minister of the Canadian Northern Economic Development Agency and Minister for the Arctic Council, CPC)",CPC,3,5,That translates to 225 megatonnes.
0000169,0.383878,Sean Casey,LIB,6,7,Those are tangible actions that support our artists without further taxing the middle class.
0000718,0.386200,"Hon. John McKay (Parliamentary Secretary to the Minister of National Defence, Lib.)",LIB,6,7,We are contributing in a significant and major way.
0000387,0.387920,"Ms. Ruth Ellen Brosseau (Berthier—Maskinongé, NDP)",NDP,8,2," We know that the Prime Minister's promises do not mean anything, but will he confirm to Canadians today that he will defend our supply management system in the renegotiation of NAFTA?"
0000704,0.388446,"Mr. Ben Lobb (Huron—Bruce, CPC)",CPC,4,5,They just need a little longer runway.
0000109,0.388829,Justin Trudeau,LIB,6,8,Nous sommes en train de nous assurer que l'Allocation canadienne pour enfants sera indexée au coût de la vie .
0000804,0.388956,"Mr. Charlie Angus (Timmins—James Bay, NDP)",NDP,7,4,Could the minister tell us what her timeline is for an action plan and will that action plan have clear guidelines and commitments so we can get results for these communities?
0000055,0.390529,Diane Lebouthillier,LIB,6,8,"By reinstating the committee, the agency will benefit from its advice about enhancing the quality and accessibility of the services it provides to persons with disabilities and their families."
0000735,0.391140,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,6,3,The Minister of Finance said he inherited a deficit and the Prime Minister also said that we Conservatives are the only ones who believe there was a surplus.
0000156,0.391832,Justin Trudeau,LIB,6,6,We are looking at the fact that wealthy individuals use private corporations to pay lower tax rates than middle-class Canadians.
0000629,0.392288,"Ms. Pam Goldsmith-Jones (Parliamentary Secretary to the Minister of Foreign Affairs, Lib.)",LIB,5,6,"We did that in coordination with our allies, the U.S. and the EU, which is what makes them effective."
0000927,0.397404,"Ms. Niki Ashton (Churchill, NDP)",NDP,7,4,"These are very strong words, words that must be acknowledged by the Prime Minister."
0000909,0.398093,"Mr. Nathan Cullen (Skeena—Bulkley Valley, NDP)",NDP,9,3,It has become so absurd that the Alaska State legislature recently voted unanimously to offer to pay Canada to keep its border open. 
0000400,0.398398,"Mrs. Sylvie Boucher (Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix, CPC)",CPC,8,2,"With his usual arrogance, the Prime Minister demonstrated his lack of respect for Canadians and official languages."
0000255,0.399489,Justin Trudeau,LIB,6,5,It is extremely important that we work—
0000113,0.401268,Joel Lightbound,LIB,7,7,"What is more, yesterday he announced that he would go one step further, in the spirit of transparency, in order to continue his work for Canadians, by putting his holdings in a blind trust and divesting himself of his shares in Morneau Shepell."
0000206,0.401289,Rim Rudd,LIB,7,8," Mr. Speaker, our support for the energy sector reflects a balanced approach that ensures the environment is protected and that good, well-paying jobs are created for Canadians."
0000403,0.403266,"Mme Ruth Ellen Brosseau (Berthier—Maskinongé, NPD)",NDP,7,3,Does the Liberal government really think that Canadians do not see that conflicts of interest abound?
0000425,0.404646,"Mr. Joël Godin (Portneuf—Jacques-Cartier, CPC)",CPC,0,5,NA 
0000956,0.405149,"L'hon. Steven Blaney (ministre de la Sécurité publique et de la Protection civile, PCC)",CPC,6,8,  I thank our police forces—
0000766,0.405664,"Hon. Peter Kent (Thornhill, CPC)",CPC,5,5,The MP for Etobicoke Centre called for lethal weapon aid for Ukraine.
0000202,0.407688,Bardish Chagger,LIB,4,6,We recognize the importance of these positions.
0000117,0.408189,T.J. Harvey,LIB,6,7,This unique employer-driven initiative focuses on facilitating successful long-term integration and retention by providing newcomers with a job offer and an individualized settlement plan.
0000852,0.409257,"L’hon. Bernard Valcourt (ministre des Affaires autochtones et du développement du Nord canadien, PCC)",CPC,6,8,"Mr. Speaker, I believe that the report will show that we have made a significant effort to improve the situation for first nations members and aboriginal people across Canada."
0000321,0.409313,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,6,8,This government has committed to making more opportunities for under-represented groups. 
0000635,0.409996,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,7,7,Allow me to be clear for hon. members: 2015 was the last federal election conducted under the first-past-the-post system.
0000848,0.411280,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,8,2,"Mr. Speaker, again, we reject any claim that the RCMP did anything wrong by following the express will of Parliament, but it is interesting that the NDP continues to bring up this question, because the NDP, if ever given a chance, would bring that long gun registry back with everything else."
0000427,0.411835,"Mr. Terry Beech (Parliamentary Secretary for Science, Lib.)",LIB,7,10,I am pleased to share with the member for Laurentides—Labellethat this new cohort of Canada research chairs will include one of the largest proportions of female researchers since the program began.
0000793,0.412608,"Hon. Lisa Raitt (Milton, CPC)",CPC,7,2,"However, lo and behold, the Minister of Finance is going to fill that gap by taxing small businesses, the veterinarians, the chiropractors, the doctors, the dentists, and seniors, through the TFSA."
0000886,0.413034,"Mr. Emmanuel Dubourg (Bourassa, Lib.)",LIB,7,2," Mr. Speaker, there has been a great deal of concern in the Haitian community ever since the Conservative government lifted the moratorium on deportations to Haiti and Zimbabwe for over 3,500 people."
0000194,0.413246,Navdeep Bains,LIB,7,6," Let me be very clear: when it comes to our economic interests, our number one priority is to the grow the economy and create jobs."
